Nº,Fecha y Hora de Registro,Velocidad (Km/h),Latitud,Longitud,FechaHora,Dia,delta_t_s,delta_v,delta_lat,delta_lon,Vel_Pred_kmh
25,2025-12-24 14:45:18,48.0,-0.2598133333333333,-78.48735111111111,2025-12-24 14:45:18,2025-12-24,1.9459101490553128,-16.000000000000004,0.001,-0.001,35.949525117874146
24,2025-12-24 14:45:24,11.0,-0.302605,-78.45561777777777,2025-12-24 14:45:24,2025-12-24,1.9459101490553128,0.3333333333333357,-0.001,0.001,17.76386594772339
13,2025-12-24 14:45:34,9.0,-0.3027588888888889,-78.45537777777778,2025-12-24 14:45:34,2025-12-24,2.3978952727983707,-10.666666666666668,-0.0001538888888888,0.0002399999999909,11.773693799972534
7,2025-12-24 14:45:51,16.0,-0.3333483333333333,-78.43610666666666,2025-12-24 14:45:51,2025-12-24,2.8903717578961645,7.666666666666668,-0.001,0.001,18.12395191192627
28,2025-12-24 14:46:18,34.0,-0.2544894444444444,-78.48379555555556,2025-12-24 14:46:18,2025-12-24,3.332204510175204,8.0,0.001,-0.001,34.00884771347046
12,2025-12-24 14:46:32,33.0,-0.3339005555555555,-78.43837333333333,2025-12-24 14:46:32,2025-12-24,2.70805020110221,-2.666666666666668,-0.001,0.001,44.47019863128662
11,2025-12-24 14:46:38,8.0,-0.3154833333333333,-78.44198222222222,2025-12-24 14:46:38,2025-12-24,1.9459101490553128,5.333333333333332,0.001,-0.001,12.492321014404297
22,2025-12-24 14:46:47,50.0,-0.3416494444444444,-78.45019555555555,2025-12-24 14:46:47,2025-12-24,2.302585092994046,5.666666666666668,-0.001,-0.001,45.77414572238922
23,2025-12-24 14:46:52,50.0,-0.3419416666666666,-78.45075555555556,2025-12-24 14:46:52,2025-12-24,1.791759469228055,-2.6666666666666643,-0.0002922222222221,-0.0005600000000072,57.286317348480225
23,2025-12-24 14:47:02,0.0,-0.3154633333333333,-78.44197333333334,2025-12-24 14:47:02,2025-12-24,2.3978952727983707,-12.666666666666668,0.001,0.001,-4.0306466817855835
5,2025-12-24 14:47:51,12.0,-0.2782194444444444,-78.48146666666666,2025-12-24 14:47:51,2025-12-24,3.912023005428146,-2.333333333333336,0.001,-0.001,0.05108070373535156
30,2025-12-24 14:48:04,43.0,-0.2439488888888888,-78.48516444444445,2025-12-24 14:48:04,2025-12-24,2.6390573296152584,10.333333333333336,0.001,-0.001,48.887144804000854
16,2025-12-24 14:48:11,31.0,-0.3445272222222222,-78.45556444444445,2025-12-24 14:48:11,2025-12-24,2.079441541679836,13.333333333333332,-0.001,0.001,40.76746439933777
13,2025-12-24 14:48:11,52.0,-0.2776561111111111,-78.48322666666667,2025-12-24 14:48:11,2025-12-24,0.0,-7.666666666666664,0.001,-0.001,45.58680605888367
4,2025-12-24 14:48:37,20.0,-0.3510655555555556,-78.46377777777778,2025-12-24 14:48:37,2025-12-24,3.295836866004329,-7.333333333333336,-0.001,0.001,14.311939477920532
27,2025-12-24 14:48:59,9.0,-0.2983961111111111,-78.46024888888888,2025-12-24 14:48:59,2025-12-24,3.1354942159291497,1.0,0.001,0.001,4.623743534088135
17,2025-12-24 14:49:00,55.0,-0.2752216666666666,-78.48961777777778,2025-12-24 14:49:00,2025-12-24,0.6931471805599453,-3.666666666666668,0.001,-0.001,56.20223045349121
25,2025-12-24 14:49:06,9.0,-0.3456055555555555,-78.45757333333333,2025-12-24 14:49:06,2025-12-24,1.9459101490553128,15.333333333333332,-0.001,0.001,8.666125774383545
2,2025-12-24 14:49:36,55.0,-0.270915,-78.48942222222222,2025-12-24 14:49:36,2025-12-24,3.4339872044851463,-10.666666666666664,0.001,-0.001,49.44620192050934
30,2025-12-24 14:52:10,23.0,-0.3156516666666666,-78.44222222222223,2025-12-24 14:52:10,2025-12-24,5.043425116919247,12.333333333333336,-0.001,0.001,29.878879070281982
6,2025-12-24 14:52:21,46.0,-0.3427877777777778,-78.45224888888889,2025-12-24 14:52:21,2025-12-24,2.4849066497880004,-6.666666666666671,-0.001,-0.001,32.745710372924805
20,2025-12-24 14:52:48,35.0,-0.385025,-78.50889777777778,2025-12-24 14:52:48,2025-12-24,3.332204510175204,3.666666666666672,-0.001,-0.001,29.9789297580719
1,2025-12-24 14:52:50,34.0,-0.33742,-78.44424,2025-12-24 14:52:50,2025-12-24,1.0986122886681098,3.666666666666664,0.001,0.001,23.77427303791046
27,2025-12-24 14:53:12,57.0,-0.2278755555555555,-78.49471111111112,2025-12-24 14:53:12,2025-12-24,3.1354942159291497,-0.6666666666666643,0.001,-0.001,52.99568009376526
2,2025-12-24 14:53:14,33.0,-0.3215927777777778,-78.44225777777778,2025-12-24 14:53:14,2025-12-24,1.0986122886681098,0.6666666666666643,-0.001,0.001,27.07463550567627
13,2025-12-24 14:54:00,36.0,-0.24087,-78.48549333333334,2025-12-24 14:54:00,2025-12-24,3.8501476017100575,-16.0,0.001,-0.001,25.647939205169678
22,2025-12-24 14:54:06,9.0,-0.3395433333333333,-78.44657777777778,2025-12-24 14:54:06,2025-12-24,1.9459101490553128,-0.6666666666666679,-0.001,0.001,3.6322202682495117
2,2025-12-24 14:55:07,31.0,-0.2317222222222222,-78.48452444444445,2025-12-24 14:55:07,2025-12-24,4.127134385045092,-5.333333333333332,0.001,-0.001,30.55343723297119
20,2025-12-24 14:55:17,20.0,-0.2301033333333333,-78.50621333333333,2025-12-24 14:55:17,2025-12-24,2.3978952727983707,18.333333333333336,0.001,-0.001,26.262707710266113
6,2025-12-24 14:56:08,64.0,-0.2294622222222222,-78.48474666666667,2025-12-24 14:56:08,2025-12-24,3.951243718581428,14.333333333333329,0.000641111111111,0.001,56.31913864612579
2,2025-12-24 14:56:42,74.0,-0.2300061111111111,-78.49764444444445,2025-12-24 14:56:42,2025-12-24,3.555348061489413,0.6666666666666714,-0.0005438888888888,-0.001,73.61200773715973
29,2025-12-24 14:56:44,22.0,-0.30474,-78.45177777777778,2025-12-24 14:56:44,2025-12-24,1.0986122886681098,-8.0,-0.001,0.001,16.717178344726562
29,2025-12-24 14:56:48,40.0,-0.2645561111111111,-78.48739555555555,2025-12-24 14:56:48,2025-12-24,1.6094379124341005,-13.0,0.001,-0.001,22.271966338157654
11,2025-12-24 14:57:05,35.0,-0.30453,-78.45346666666667,2025-12-24 14:57:05,2025-12-24,2.8903717578961645,-4.000000000000004,-0.001,0.001,37.78599262237549
4,2025-12-24 14:57:56,10.0,-0.3528961111111111,-78.46523555555555,2025-12-24 14:57:56,2025-12-24,3.951243718581428,-8.0,-0.001,-0.001,2.532055974006653
17,2025-12-24 14:58:09,16.0,-0.3058472222222222,-78.45233777777777,2025-12-24 14:58:09,2025-12-24,2.6390573296152584,14.333333333333332,0.001,0.001,10.937752485275269
2,2025-12-24 14:58:17,78.0,-0.2455683333333333,-78.48504,2025-12-24 14:58:17,2025-12-24,2.19722457733622,16.333333333333336,0.001,-0.001,82.62475061416626
24,2025-12-24 14:58:23,59.0,-0.2304911111111111,-78.49840888888889,2025-12-24 14:58:23,2025-12-24,1.9459101490553128,9.333333333333336,0.001,-0.001,60.42731428146362
9,2025-12-24 14:59:14,44.0,-0.4035022222222222,-78.53645333333333,2025-12-24 14:59:14,2025-12-24,3.951243718581428,-7.0,-0.001,-0.001,37.70246648788452
3,2025-12-24 14:59:29,57.0,-0.2488027777777778,-78.48317333333334,2025-12-24 14:59:29,2025-12-24,2.772588722239781,-14.333333333333336,0.001,0.001,48.202717423439026
8,2025-12-24 14:59:38,16.0,-0.4038877777777778,-78.53836444444444,2025-12-24 14:59:38,2025-12-24,2.302585092994046,-10.333333333333332,-0.001,-0.001,5.325103163719177
6,2025-12-24 15:00:12,13.0,-0.3560888888888889,-78.46776888888888,2025-12-24 15:00:12,2025-12-24,3.555348061489413,-14.666666666666668,0.001,0.001,13.089296102523804
19,2025-12-24 15:00:14,13.0,-0.2316311111111111,-78.50371555555556,2025-12-24 15:00:14,2025-12-24,1.0986122886681098,6.0,0.001,-0.001,20.517523765563965
12,2025-12-24 15:00:58,34.0,-0.2300788888888889,-78.50578666666667,2025-12-24 15:00:58,2025-12-24,3.80666248977032,7.666666666666668,0.001,-0.001,36.62229561805725
18,2025-12-24 15:01:03,36.0,-0.2297833333333333,-78.50612444444444,2025-12-24 15:01:03,2025-12-24,1.791759469228055,-0.3333333333333357,0.0002955555555555,-0.0003377777777728,47.24902009963989
22,2025-12-24 15:01:22,12.0,-0.22846,-78.50670222222222,2025-12-24 15:01:22,2025-12-24,2.995732273553991,-6.333333333333332,0.001,-0.000577777777778,9.759225368499756
13,2025-12-24 15:01:25,15.0,-0.4044244444444444,-78.54397333333333,2025-12-24 15:01:25,2025-12-24,1.3862943611198906,9.333333333333332,-0.001,-0.001,6.441471576690674
14,2025-12-24 15:01:37,64.0,-0.2763683333333333,-78.48814222222222,2025-12-24 15:01:37,2025-12-24,2.5649493574615367,3.666666666666668,0.001,0.001,73.52192068099976
8,2025-12-24 15:01:43,23.0,-0.4115822222222222,-78.54750222222222,2025-12-24 15:01:43,2025-12-24,1.9459101490553128,10.666666666666664,-0.001,-0.001,23.24362325668335
2,2025-12-24 15:01:51,47.0,-0.4135233333333333,-78.54843555555556,2025-12-24 15:01:51,2025-12-24,2.19722457733622,-19.0,-0.001,-0.0009333333333358,38.973498463630676
22,2025-12-24 15:02:11,7.0,-0.3476127777777777,-78.46087111111112,2025-12-24 15:02:11,2025-12-24,3.044522437723423,1.333333333333332,0.001,0.001,16.15600299835205
29,2025-12-24 15:02:40,27.0,-0.3441883333333333,-78.45492444444444,2025-12-24 15:02:40,2025-12-24,3.4011973816621555,-8.333333333333332,0.001,0.001,17.55923581123352
6,2025-12-24 15:02:55,22.0,-0.4113977777777777,-78.54744,2025-12-24 15:02:55,2025-12-24,2.772588722239781,2.0,-0.001,-0.001,24.695266008377075
10,2025-12-24 15:02:58,13.0,-0.25415,-78.48399111111111,2025-12-24 15:02:58,2025-12-24,1.3862943611198906,0.3333333333333321,0.001,0.001,14.071560382843018
11,2025-12-24 15:03:38,28.0,-0.406815,-78.54666666666667,2025-12-24 15:03:38,2025-12-24,3.713572066704308,-4.0,-0.001,-0.001,29.005513668060303
17,2025-12-24 15:03:39,10.0,-0.320405,-78.44248,2025-12-24 15:03:39,2025-12-24,0.6931471805599453,6.0,0.001,0.001,14.706425666809082
22,2025-12-24 15:03:57,31.0,-0.3756083333333333,-78.50182222222222,2025-12-24 15:03:57,2025-12-24,2.9444389791664403,13.333333333333336,-0.001,-0.001,26.79053044319153
8,2025-12-24 15:04:42,68.0,-0.2683333333333333,-78.48689777777778,2025-12-24 15:04:42,2025-12-24,3.828641396489095,12.0,0.001,0.001,73.29122591018677
26,2025-12-24 15:04:47,46.0,-0.2886066666666667,-78.46667555555555,2025-12-24 15:04:47,2025-12-24,1.791759469228055,-4.666666666666671,-0.001,0.001,43.924941182136536
25,2025-12-24 15:05:08,17.0,-0.375285,-78.50465777777778,2025-12-24 15:05:08,2025-12-24,3.091042453358316,-19.666666666666664,-0.001,-0.001,4.050257325172424
27,2025-12-24 15:05:32,9.0,-0.2926316666666667,-78.46392,2025-12-24 15:05:32,2025-12-24,3.218875824868201,-2.0,0.001,0.001,6.029693126678467
22,2025-12-24 15:05:42,40.0,-0.3667416666666667,-78.47622222222222,2025-12-24 15:05:42,2025-12-24,2.3978952727983707,7.333333333333332,-0.001,-0.001,47.181596755981445
10,2025-12-24 15:05:45,39.0,-0.3313161111111111,-78.4352088888889,2025-12-24 15:05:45,2025-12-24,1.3862943611198906,6.000000000000004,0.001,0.001,42.19310903549194
8,2025-12-24 15:05:54,27.0,-0.3320783333333333,-78.43490666666666,2025-12-24 15:05:54,2025-12-24,2.302585092994046,-3.0,-0.0007622222222222,0.0003022222222313,26.75528597831726
27,2025-12-24 15:06:16,31.0,-0.350945,-78.46368888888888,2025-12-24 15:06:16,2025-12-24,3.1354942159291497,-8.666666666666668,-0.001,-0.001,23.64486789703369
24,2025-12-24 15:06:23,13.0,-0.3765177777777778,-78.50484444444444,2025-12-24 15:06:23,2025-12-24,2.079441541679836,-1.3333333333333357,-0.001,-0.001,14.277997493743896
5,2025-12-24 15:06:33,23.0,-0.3767522222222222,-78.50448,2025-12-24 15:06:33,2025-12-24,2.3978952727983707,6.0,-0.0002344444444444,0.0003644444444432,28.041133165359497
18,2025-12-24 15:06:39,49.0,-0.3339338888888888,-78.43760888888889,2025-12-24 15:06:39,2025-12-24,1.9459101490553128,10.666666666666668,0.001,0.001,44.22533893585205
29,2025-12-24 15:06:40,45.0,-0.4052188888888889,-78.54220444444445,2025-12-24 15:06:40,2025-12-24,0.6931471805599453,-3.666666666666664,-0.001,-0.001,48.1781530380249
7,2025-12-24 15:06:56,12.0,-0.3556911111111111,-78.46743111111111,2025-12-24 15:06:56,2025-12-24,2.833213344056216,-13.333333333333336,0.001,0.001,8.260029673576355
17,2025-12-24 15:06:57,9.0,-0.293925,-78.46304,2025-12-24 15:06:57,2025-12-24,0.6931471805599453,-12.333333333333334,0.001,0.001,0.26880526542663574
16,2025-12-24 15:07:55,8.0,-0.34604,-78.4584,2025-12-24 15:07:55,2025-12-24,4.07753744390572,2.666666666666668,-0.001,0.001,14.141865253448486
17,2025-12-24 15:08:00,20.0,-0.393975,-78.52824,2025-12-24 15:08:00,2025-12-24,1.791759469228055,19.0,-0.001,-0.001,28.45327854156494
19,2025-12-24 15:08:08,66.0,-0.2836994444444444,-78.47000888888888,2025-12-24 15:08:08,2025-12-24,2.19722457733622,1.666666666666668,0.001,0.001,73.55648374557495
3,2025-12-24 15:08:18,13.0,-0.3837388888888889,-78.50742222222222,2025-12-24 15:08:18,2025-12-24,2.3978952727983707,4.0,-0.001,-0.001,15.62454867362976
29,2025-12-24 15:08:44,32.0,-0.3353733333333333,-78.44216,2025-12-24 15:08:44,2025-12-24,3.295836866004329,-18.666666666666668,0.001,0.001,15.158382773399353
17,2025-12-24 15:08:44,10.0,-0.2299705555555555,-78.50633777777777,2025-12-24 15:08:44,2025-12-24,0.0,9.0,0.001,-0.001,13.85129451751709
20,2025-12-24 15:09:05,40.0,-0.3978472222222222,-78.5306311111111,2025-12-24 15:09:05,2025-12-24,3.091042453358316,2.0,-0.001,-0.001,40.59121608734131
8,2025-12-24 15:09:13,38.0,-0.3971038888888888,-78.52993777777777,2025-12-24 15:09:13,2025-12-24,2.19722457733622,10.000000000000004,0.0007433333333333,0.0006933333333307,41.446288108825684
18,2025-12-24 15:09:17,40.0,-0.3863416666666667,-78.51108444444445,2025-12-24 15:09:17,2025-12-24,1.6094379124341005,7.666666666666664,0.001,0.001,40.61298847198486
25,2025-12-24 15:09:24,63.0,-0.2788783333333333,-78.47928,2025-12-24 15:09:24,2025-12-24,2.079441541679836,2.0,0.001,0.001,62.21594738960266
2,2025-12-24 15:09:28,44.0,-0.2310966666666666,-78.50417777777778,2025-12-24 15:09:28,2025-12-24,1.6094379124341005,-11.0,0.001,-0.001,37.32444489002228
20,2025-12-24 15:09:28,7.0,-0.396645,-78.52965333333333,2025-12-24 15:09:28,2025-12-24,0.0,-16.333333333333332,-0.001,-0.001,-7.443241357803345
13,2025-12-24 15:09:31,14.0,-0.3895194444444444,-78.52491555555555,2025-12-24 15:09:31,2025-12-24,1.3862943611198906,-6.666666666666668,0.001,0.001,8.416906833648682
12,2025-12-24 15:10:01,24.0,-0.3563011111111111,-78.46793777777778,2025-12-24 15:10:01,2025-12-24,3.4339872044851463,1.333333333333332,0.001,0.001,24.092453956604004
9,2025-12-24 15:10:01,11.0,-0.388745,-78.52436444444444,2025-12-24 15:10:01,2025-12-24,0.0,-1.666666666666666,-0.001,-0.001,9.349751234054565
16,2025-12-24 15:10:06,9.0,-0.3886461111111111,-78.52430222222222,2025-12-24 15:10:06,2025-12-24,1.791759469228055,13.333333333333334,9.888888888892612e-05,6.222222222618257e-05,9.666074752807617
5,2025-12-24 15:10:58,64.0,-0.2738622222222222,-78.49032,2025-12-24 15:10:58,2025-12-24,3.970291913552122,3.666666666666668,0.001,0.001,65.28939151763916
9,2025-12-24 15:11:12,22.0,-0.2981633333333333,-78.46045333333333,2025-12-24 15:11:12,2025-12-24,2.70805020110221,0.9999999999999964,-0.001,0.001,18.818664073944092
3,2025-12-24 15:11:20,12.0,-0.3864916666666667,-78.52272888888889,2025-12-24 15:11:20,2025-12-24,2.19722457733622,-7.333333333333332,-0.001,-0.001,6.681835770606995
5,2025-12-24 15:11:21,42.0,-0.376995,-78.50405333333333,2025-12-24 15:11:21,2025-12-24,0.6931471805599453,-2.0,0.001,0.001,45.433191776275635
14,2025-12-24 15:11:32,16.0,-0.2950083333333333,-78.46234666666666,2025-12-24 15:11:32,2025-12-24,2.4849066497880004,18.33333333333333,0.001,0.001,24.885382413864136
12,2025-12-24 15:11:34,67.0,-0.2694105555555555,-78.48729777777778,2025-12-24 15:11:34,2025-12-24,1.0986122886681098,3.333333333333336,0.001,-0.001,62.24490475654602
24,2025-12-24 15:11:57,52.0,-0.3952744444444444,-78.52674666666667,2025-12-24 15:11:57,2025-12-24,3.1780538303479458,12.666666666666664,-0.001,-0.001,53.00367546081543
11,2025-12-24 15:12:09,54.0,-0.2288011111111111,-78.48543111111111,2025-12-24 15:12:09,2025-12-24,2.5649493574615367,-13.0,0.001,0.001,44.85501194000244
20,2025-12-24 15:12:11,28.0,-0.3788855555555555,-78.50351111111111,2025-12-24 15:12:11,2025-12-24,1.0986122886681098,-13.333333333333332,-0.001,-0.001,14.800017952919006
22,2025-12-24 15:12:28,12.0,-0.2630166666666667,-78.48808,2025-12-24 15:12:28,2025-12-24,2.8903717578961645,-2.333333333333332,0.001,0.001,9.134184837341309
3,2025-12-24 15:12:33,47.0,-0.2268122222222222,-78.48798222222223,2025-12-24 15:12:33,2025-12-24,1.791759469228055,4.0,0.001,9.77777777677602e-05,45.37684154510498
3,2025-12-24 15:12:51,40.0,-0.38432,-78.51478222222222,2025-12-24 15:12:51,2025-12-24,2.9444389791664403,12.333333333333336,-0.001,-0.001,52.7585244178772
25,2025-12-24 15:13:01,49.0,-0.2613961111111111,-78.48817777777778,2025-12-24 15:13:01,2025-12-24,2.3978952727983707,1.0,0.001,0.001,39.46389937400818
5,2025-12-24 15:13:05,50.0,-0.3833138888888889,-78.51402666666667,2025-12-24 15:13:05,2025-12-24,1.6094379124341005,-9.333333333333336,-0.001,-0.001,48.13657283782959
11,2025-12-24 15:13:24,12.0,-0.3540527777777777,-78.46614222222222,2025-12-24 15:13:24,2025-12-24,2.995732273553991,-9.333333333333332,0.001,0.001,8.92531943321228
21,2025-12-24 15:13:27,21.0,-0.2971811111111111,-78.46120888888889,2025-12-24 15:13:27,2025-12-24,1.3862943611198906,-5.0,0.001,0.001,11.603245496749878
19,2025-12-24 15:13:40,35.0,-0.3662527777777777,-78.47581333333333,2025-12-24 15:13:40,2025-12-24,2.6390573296152584,2.0,-0.001,-0.001,40.28485298156738
21,2025-12-24 15:13:41,18.0,-0.3837083333333333,-78.50744,2025-12-24 15:13:41,2025-12-24,0.6931471805599453,9.999999999999996,-0.001,-0.001,25.365989685058594
22,2025-12-24 15:13:42,51.0,-0.4029038888888889,-78.53515555555556,2025-12-24 15:13:42,2025-12-24,0.6931471805599453,-5.9999999999999964,-0.001,-0.001,49.695693612098694
19,2025-12-24 15:13:44,17.0,-0.2364966666666666,-78.48448,2025-12-24 15:13:44,2025-12-24,1.0986122886681098,4.9999999999999964,0.001,0.001,20.803662061691284
27,2025-12-24 15:14:16,33.0,-0.3726977777777778,-78.48844444444444,2025-12-24 15:14:16,2025-12-24,3.49650756146648,1.3333333333333357,-0.001,-0.001,27.115251302719116
13,2025-12-24 15:14:17,55.0,-0.4040966666666666,-78.53965333333333,2025-12-24 15:14:17,2025-12-24,0.6931471805599453,-1.6666666666666643,-0.001,-0.001,60.63544273376465
1,2025-12-24 15:14:18,12.0,-0.3967316666666666,-78.52969777777778,2025-12-24 15:14:18,2025-12-24,0.6931471805599453,-3.333333333333336,0.001,0.001,17.812883377075195
12,2025-12-24 15:14:23,23.0,-0.3969705555555555,-78.52989333333333,2025-12-24 15:14:23,2025-12-24,1.791759469228055,-5.0,-0.0002388888888888,-0.0001955555555497,18.64198613166809
10,2025-12-24 15:14:38,40.0,-0.3979477777777778,-78.5308,2025-12-24 15:14:38,2025-12-24,2.772588722239781,9.0,-0.0009772222222222,-0.0009066666666655,46.06326222419739
26,2025-12-24 15:14:46,39.0,-0.3749377777777777,-78.49227555555555,2025-12-24 15:14:46,2025-12-24,2.19722457733622,4.0,0.001,0.001,48.992440938949585
13,2025-12-24 15:14:50,35.0,-0.3764311111111111,-78.50799111111111,2025-12-24 15:14:50,2025-12-24,1.6094379124341005,-4.0,-0.001,-0.001,24.736956357955933
18,2025-12-24 15:15:04,28.0,-0.3770583333333333,-78.50745777777777,2025-12-24 15:15:04,2025-12-24,2.70805020110221,1.6666666666666643,-0.0006272222222221,0.0005333333333368,24.98366641998291
19,2025-12-24 15:15:06,44.0,-0.37167,-78.48658666666667,2025-12-24 15:15:06,2025-12-24,1.0986122886681098,1.6666666666666714,0.001,0.001,41.89995193481445
2,2025-12-24 15:15:11,40.0,-0.3863683333333333,-78.51321777777778,2025-12-24 15:15:11,2025-12-24,1.791759469228055,0.0,-0.001,-0.001,36.340240240097046
23,2025-12-24 15:15:29,28.0,-0.3579005555555555,-78.46916444444444,2025-12-24 15:15:29,2025-12-24,2.9444389791664403,-3.666666666666672,0.001,0.001,20.80431091785431
28,2025-12-24 15:16:26,33.0,-0.3864561111111111,-78.51352888888889,2025-12-24 15:16:26,2025-12-24,4.060443010546419,-5.333333333333332,-0.001,-0.001,28.783710479736328
30,2025-12-24 15:16:49,24.0,-0.3603705555555556,-78.47113777777778,2025-12-24 15:16:49,2025-12-24,3.1780538303479458,-6.0,0.001,0.001,27.570692539215088
4,2025-12-24 15:16:52,10.0,-0.3761433333333333,-78.50265777777778,2025-12-24 15:16:52,2025-12-24,1.3862943611198906,13.333333333333332,-0.001,-0.001,6.490429639816284
18,2025-12-24 15:17:23,73.0,-0.2312877777777778,-78.4844088888889,2025-12-24 15:17:23,2025-12-24,3.4657359027997265,-1.3333333333333286,0.001,0.001,75.05990076065063
4,2025-12-24 15:17:26,20.0,-0.3753466666666666,-78.50406222222222,2025-12-24 15:17:26,2025-12-24,1.3862943611198906,-1.0,-0.001,-0.001,21.09502077102661
25,2025-12-24 15:17:38,7.0,-0.3023672222222222,-78.45608,2025-12-24 15:17:38,2025-12-24,2.5649493574615367,-19.66666666666667,0.001,0.001,-5.728610634803772
15,2025-12-24 15:17:51,14.0,-0.3883305555555555,-78.52201777777778,2025-12-24 15:17:51,2025-12-24,2.6390573296152584,-4.333333333333332,-0.001,-0.001,18.310202598571777
18,2025-12-24 15:17:53,7.0,-0.3025216666666667,-78.45580444444444,2025-12-24 15:17:53,2025-12-24,1.0986122886681098,8.999999999999998,0.001,0.001,19.662322521209717
29,2025-12-24 15:18:09,34.0,-0.3757394444444444,-78.50208888888889,2025-12-24 15:18:09,2025-12-24,2.833213344056216,3.0,-0.001,-0.001,34.45263171195984
