"Fecha y Hora del Equipo","Fecha y Hora de Registro","Velocidad (Km/h)","Latitud","Longitud"
"2025-11-27 13:55:29","2025-11-27 13:55:30","16.00","-0.41148","-78.54581333333333"
"2025-11-27 13:55:34","2025-11-27 13:55:36","19.00","-0.4115783333333333","-78.54603555555556"
"2025-11-27 13:55:39","2025-11-27 13:55:41","27.00","-0.41169666666666666","-78.54630222222222"
"2025-11-27 13:55:44","2025-11-27 13:55:45","34.00","-0.41186666666666666","-78.54670222222222"
"2025-11-27 13:55:49","2025-11-27 13:55:50","29.00","-0.4120344444444444","-78.54708444444445"
"2025-11-27 13:55:54","2025-11-27 13:55:55","27.00","-0.41203555555555554","-78.54740444444444"
"2025-11-27 13:55:58","2025-11-27 13:55:59","29.00","-0.4117838888888889","-78.54756444444445"
"2025-11-27 13:55:59","2025-11-27 13:56:00","29.00","-0.4117088888888889","-78.54757333333333"
"2025-11-27 13:56:04","2025-11-27 13:56:05","16.00","-0.41144444444444445","-78.54746666666666"
"2025-11-27 13:56:19","2025-11-27 13:56:21","0","-0.41139055555555554","-78.54744"
"2025-11-27 13:56:29","2025-11-27 13:56:30","13.00","-0.4113111111111111","-78.54741333333334"
"2025-11-27 13:56:34","2025-11-27 13:56:35","23.00","-0.4110972222222222","-78.54734222222223"
"2025-11-27 13:56:39","2025-11-27 13:56:40","11.00","-0.41089055555555554","-78.54724444444444"
"2025-11-27 13:56:44","2025-11-27 13:56:45","15.00","-0.4107705555555556","-78.54721777777777"
"2025-11-27 13:56:49","2025-11-27 13:56:50","25.00","-0.4105261111111111","-78.54712888888889"
"2025-11-27 13:56:54","2025-11-27 13:56:55","38.00","-0.4101738888888889","-78.54700444444444"
"2025-11-27 13:56:59","2025-11-27 13:57:00","37.00","-0.40974222222222223","-78.54683555555556"
"2025-11-27 13:57:04","2025-11-27 13:57:05","39.00","-0.40926444444444443","-78.54673777777778"
"2025-11-27 13:57:09","2025-11-27 13:57:10","35.00","-0.40879777777777776","-78.54670222222222"
"2025-11-27 13:57:14","2025-11-27 13:57:15","27.00","-0.4084111111111111","-78.54667555555555"
"2025-11-27 13:57:19","2025-11-27 13:57:20","33.00","-0.4080188888888889","-78.54671111111111"
"2025-11-27 13:57:24","2025-11-27 13:57:26","35.00","-0.4075772222222222","-78.5467288888889"
"2025-11-27 13:57:29","2025-11-27 13:57:31","30.00","-0.4071638888888889","-78.54674666666666"
"2025-11-27 13:57:34","2025-11-27 13:57:36","39.00","-0.4067177777777778","-78.54671111111111"
"2025-11-27 13:57:39","2025-11-27 13:57:41","27.00","-0.4063088888888889","-78.54660444444444"
"2025-11-27 13:58:04","2025-11-27 13:58:05","11.00","-0.40617","-78.54658666666667"
"2025-11-27 13:58:08","2025-11-27 13:58:09","19.00","-0.40602666666666665","-78.54658666666667"
"2025-11-27 13:58:09","2025-11-27 13:58:10","26.00","-0.40597","-78.54656"
"2025-11-27 13:58:14","2025-11-27 13:58:15","26.00","-0.4056177777777778","-78.54647111111112"
"2025-11-27 13:58:19","2025-11-27 13:58:20","18.00","-0.4053338888888889","-78.5463911111111"
"2025-11-27 13:58:41","2025-11-27 13:58:42","0","-0.40519222222222223","-78.54633777777778"
"2025-11-27 13:59:34","2025-11-27 13:59:36","9.00","-0.4049916666666667","-78.54634666666666"
"2025-11-27 13:59:38","2025-11-27 13:59:39","14.00","-0.40497444444444447","-78.54645333333333"
"2025-11-27 13:59:39","2025-11-27 13:59:40","17.00","-0.4049833333333333","-78.54649777777777"
"2025-11-27 13:59:42","2025-11-27 13:59:44","23.00","-0.4051005555555556","-78.54655111111111"
"2025-11-27 13:59:44","2025-11-27 13:59:45","28.00","-0.40523166666666666","-78.54657777777778"
"2025-11-27 13:59:49","2025-11-27 13:59:50","43.00","-0.4057138888888889","-78.54665777777778"
"2025-11-27 13:59:54","2025-11-27 13:59:55","37.00","-0.4062455555555556","-78.54678222222222"
"2025-11-27 13:59:59","2025-11-27 14:00:01","33.00","-0.4066927777777778","-78.54688"
"2025-11-27 14:00:04","2025-11-27 14:00:06","29.00","-0.40710666666666667","-78.54697777777778"
"2025-11-27 14:00:09","2025-11-27 14:00:11","33.00","-0.40752222222222223","-78.54708444444445"
"2025-11-27 14:00:14","2025-11-27 14:00:16","32.00","-0.40793722222222223","-78.54716444444445"
"2025-11-27 14:00:19","2025-11-27 14:00:20","35.00","-0.40836","-78.54726222222222"
"2025-11-27 14:00:24","2025-11-27 14:00:26","28.00","-0.4087733333333333","-78.54736"
"2025-11-27 14:00:29","2025-11-27 14:00:31","24.00","-0.4090977777777778","-78.54745777777778"
"2025-11-27 14:00:34","2025-11-27 14:00:35","18.00","-0.40937944444444446","-78.5475111111111"
"2025-11-27 14:00:39","2025-11-27 14:00:40","8.00","-0.4095622222222222","-78.54755555555556"
"2025-11-27 14:00:55","2025-11-27 14:00:57","0","-0.40962444444444446","-78.54755555555556"
"2025-11-27 14:14:03","2025-11-27 14:14:04","15.00","-0.40977833333333336","-78.54759111111112"
"2025-11-27 14:14:04","2025-11-27 14:14:05","15.00","-0.4098161111111111","-78.54759111111112"
"2025-11-27 14:14:19","2025-11-27 14:14:20","7.00","-0.4100772222222222","-78.54768888888889"
"2025-11-27 14:42:17","2025-11-27 14:42:17","1.00","-0.4098466666666667","-78.54762666666667"
"2025-11-27 14:53:34","2025-11-27 14:53:36","18.00","-0.41024","-78.54765333333333"
"2025-11-27 14:53:36","2025-11-27 14:53:37","23.00","-0.4103377777777778","-78.54768"
"2025-11-27 14:53:41","2025-11-27 14:53:42","37.00","-0.41070666666666666","-78.54775111111111"
"2025-11-27 14:53:46","2025-11-27 14:53:47","43.00","-0.4111977777777778","-78.54787555555555"
"2025-11-27 14:53:51","2025-11-27 14:53:52","53.00","-0.4117827777777778","-78.548"
"2025-11-27 14:53:56","2025-11-27 14:53:57","57.00","-0.41247","-78.54816"
"2025-11-27 14:54:01","2025-11-27 14:54:03","54.00","-0.4131766666666667","-78.54833777777777"
"2025-11-27 14:54:06","2025-11-27 14:54:07","39.00","-0.41371166666666664","-78.54857777777778"
"2025-11-27 14:54:10","2025-11-27 14:54:11","40.00","-0.4138222222222222","-78.54890666666667"
"2025-11-27 14:54:11","2025-11-27 14:54:12","37.00","-0.4137855555555556","-78.54898666666666"
"2025-11-27 14:54:15","2025-11-27 14:54:16","41.00","-0.41345444444444446","-78.54921777777778"
"2025-11-27 14:54:16","2025-11-27 14:54:17","43.00","-0.41334611111111114","-78.54921777777778"
"2025-11-27 14:54:20","2025-11-27 14:54:22","47.00","-0.4129566666666667","-78.54898666666666"
"2025-11-27 14:54:21","2025-11-27 14:54:23","49.00","-0.41289888888888887","-78.54888"
"2025-11-27 14:54:26","2025-11-27 14:54:28","56.00","-0.41262611111111114","-78.54824888888889"
"2025-11-27 14:54:31","2025-11-27 14:54:33","40.00","-0.41237722222222223","-78.54766222222223"
"2025-11-27 14:54:36","2025-11-27 14:54:38","16.00","-0.4122338888888889","-78.54735111111111"
"2025-11-27 14:54:41","2025-11-27 14:54:43","10.00","-0.41214555555555554","-78.54720888888889"
"2025-11-27 14:54:43","2025-11-27 14:54:45","14.00","-0.41208222222222224","-78.54721777777777"
"2025-11-27 14:54:46","2025-11-27 14:54:47","14.00","-0.41204111111111114","-78.54730666666667"
"2025-11-27 14:54:51","2025-11-27 14:54:52","22.00","-0.411945","-78.54749333333334"
"2025-11-27 14:54:55","2025-11-27 14:54:56","28.00","-0.41167722222222225","-78.54752888888889"
"2025-11-27 14:54:56","2025-11-27 14:54:57","27.00","-0.41161055555555554","-78.5475111111111"
"2025-11-27 14:55:01","2025-11-27 14:55:03","33.00","-0.41128555555555557","-78.54736"
"2025-11-27 14:55:06","2025-11-27 14:55:07","7.00","-0.4109861111111111","-78.54724444444444"
"2025-11-27 14:55:11","2025-11-27 14:55:12","15.00","-0.4108538888888889","-78.5472"
"2025-11-27 14:55:16","2025-11-27 14:55:17","16.00","-0.41068055555555555","-78.54712888888889"
"2025-11-27 14:55:21","2025-11-27 14:55:22","10.00","-0.4105272222222222","-78.54708444444445"
"2025-11-27 14:55:26","2025-11-27 14:55:27","18.00","-0.4103616666666667","-78.54702222222222"
"2025-11-27 14:55:31","2025-11-27 14:55:32","26.00","-0.41012444444444446","-78.54691555555556"
"2025-11-27 14:55:36","2025-11-27 14:55:37","28.00","-0.409775","-78.5468"
"2025-11-27 14:55:41","2025-11-27 14:55:42","30.00","-0.4094161111111111","-78.54671111111111"
"2025-11-27 14:55:46","2025-11-27 14:55:47","27.00","-0.40903833333333334","-78.54665777777778"
"2025-11-27 14:55:51","2025-11-27 14:55:52","16.00","-0.40875055555555556","-78.54664"
"2025-11-27 14:55:56","2025-11-27 14:55:57","22.00","-0.40849444444444444","-78.54664"
"2025-11-27 14:56:01","2025-11-27 14:56:02","26.00","-0.40818944444444444","-78.54665777777778"
"2025-11-27 14:56:06","2025-11-27 14:56:07","24.00","-0.4078561111111111","-78.54665777777778"
"2025-11-27 14:56:11","2025-11-27 14:56:12","20.00","-0.40757944444444444","-78.54667555555555"
"2025-11-27 14:56:16","2025-11-27 14:56:17","23.00","-0.4073188888888889","-78.54671111111111"
"2025-11-27 14:56:21","2025-11-27 14:56:22","33.00","-0.4069683333333333","-78.54668444444444"
"2025-11-27 14:56:26","2025-11-27 14:56:27","33.00","-0.4065416666666667","-78.54662222222223"
"2025-11-27 14:56:31","2025-11-27 14:56:32","22.00","-0.40619777777777777","-78.54655111111111"
"2025-11-27 14:56:36","2025-11-27 14:56:37","14.00","-0.40600277777777777","-78.54649777777777"
"2025-11-27 14:56:41","2025-11-27 14:56:43","25.00","-0.4057472222222222","-78.54644444444445"
"2025-11-27 14:56:46","2025-11-27 14:56:47","22.00","-0.405465","-78.54637333333334"
"2025-11-27 14:56:51","2025-11-27 14:56:52","14.00","-0.40522055555555553","-78.54631111111111"
"2025-11-27 14:56:56","2025-11-27 14:56:57","12.00","-0.4050772222222222","-78.54625777777778"
"2025-11-27 14:56:58","2025-11-27 14:56:59","13.00","-0.40504","-78.54619555555556"
"2025-11-27 14:57:01","2025-11-27 14:57:02","20.00","-0.405025","-78.54608888888889"
"2025-11-27 14:57:16","2025-11-27 14:57:18","8.00","-0.4050061111111111","-78.54582222222223"
"2025-11-27 14:57:21","2025-11-27 14:57:23","20.00","-0.4049905555555556","-78.54562666666666"
"2025-11-27 14:57:26","2025-11-27 14:57:28","23.00","-0.4050638888888889","-78.54539555555556"
"2025-11-27 14:57:31","2025-11-27 14:57:32","21.00","-0.40523055555555554","-78.54519111111111"
"2025-11-27 14:57:36","2025-11-27 14:57:37","17.00","-0.4053733333333333","-78.54499555555556"
"2025-11-27 14:57:41","2025-11-27 14:57:42","11.00","-0.4054422222222222","-78.54488"
"2025-11-27 14:57:43","2025-11-27 14:57:44","16.00","-0.4053994444444444","-78.54481777777778"
"2025-11-27 14:57:46","2025-11-27 14:57:47","17.00","-0.40529","-78.54472888888888"
"2025-11-27 14:57:51","2025-11-27 14:57:52","17.00","-0.40511444444444444","-78.54458666666666"
"2025-11-27 14:58:15","2025-11-27 14:58:17","0","-0.404985","-78.54448888888889"
